OOIBase32 Version 1.0.0.8 Data File
++++++++++++++++++++++++++++++++++++
Date: Wednesday, January 23, 1980, 07:54:09
User: Valued Ocean Optics Customer
Spectrometer Serial Number: Unknown
Spectrometer Channel: Master
Integration Time (msec): 40
Spectra Averaged: 20
Boxcar Smoothing: 0
Correct for Electrical Dark: Disabled
Time Normalized: Disabled
Dual-beam Reference: Disabled
Reference Channel: Master
>>>>>Begin Spectral Data<<<<<
380.33	62.0500
380.69	60.6000
381.05	61.5000
381.41	62.0000
381.77	61.6000
382.13	63.0000
382.49	61.8000
382.85	62.6500
383.21	62.7000
383.57	62.6500
383.94	62.6500
384.30	61.9500
384.66	61.8000
385.02	62.4000
385.38	62.3000
385.74	63.3500
386.10	62.4000
386.46	61.7000
386.82	61.6500
387.18	61.3000
387.54	60.7500
387.90	61.7000
388.26	61.3500
388.62	61.5000
388.98	62.0500
389.34	61.5500
389.70	60.6000
390.06	61.1000
390.42	62.0000
390.78	60.9000
391.14	61.2000
391.50	60.5000
391.86	60.9500
392.22	60.7500
392.58	60.5500
392.94	61.6000
393.30	61.4500
393.66	61.5500
394.02	61.3000
394.38	60.6000
394.74	60.0500
395.10	61.0000
395.46	60.9500
395.82	59.5500
396.18	61.4000
396.54	62.1000
396.90	61.3500
397.26	62.4500
397.62	62.1500
397.98	62.1000
398.34	62.7000
398.70	60.8000
399.05	61.8000
399.41	61.0500
399.77	61.4000
400.13	61.9000
400.49	61.3500
400.85	61.2500
401.21	61.5000
401.57	61.1500
401.93	61.0500
402.29	61.9000
402.65	60.9000
403.00	62.1500
403.36	62.2000
403.72	61.4500
404.08	61.4000
404.44	61.5500
404.80	62.5500
405.16	61.7000
405.52	62.1500
405.87	61.9500
406.23	63.6000
406.59	62.6500
406.95	60.6000
407.31	60.5500
407.67	61.9000
408.03	61.3500
408.38	62.2500
408.74	61.2500
409.10	62.5000
409.46	62.2000
409.82	62.1500
410.17	62.4000
410.53	62.1500
410.89	61.4000
411.25	62.5500
411.61	61.7000
411.97	62.4500
412.32	60.8500
412.68	61.8000
413.04	61.3500
413.40	60.4500
413.75	62.8500
414.11	61.3000
414.47	61.2500
414.83	60.8000
415.19	61.4000
415.54	61.1000
415.90	61.3500
416.26	61.8000
416.62	61.8000
416.97	60.6000
417.33	61.8500
417.69	61.4500
418.05	62.0500
418.40	61.1500
418.76	61.2500
419.12	61.2500
419.48	61.3500
419.83	62.3000
420.19	61.1500
420.55	61.7000
