OOIBase32 Version 1.0.0.8 Data File
++++++++++++++++++++++++++++++++++++
Date: Wednesday, January 23, 1980, 07:57:19
User: Valued Ocean Optics Customer
Spectrometer Serial Number: Unknown
Spectrometer Channel: Master
Integration Time (msec): 40
Spectra Averaged: 20
Boxcar Smoothing: 0
Correct for Electrical Dark: Disabled
Time Normalized: Disabled
Dual-beam Reference: Disabled
Reference Channel: Master
>>>>>Begin Spectral Data<<<<<
380.33	60.9500
380.69	60.0000
381.05	60.8500
381.41	61.4500
381.77	60.4500
382.13	61.8000
382.49	61.1500
382.85	61.7000
383.21	61.7000
383.57	61.4500
383.94	60.6000
384.30	59.9500
384.66	62.0000
385.02	62.4500
385.38	62.0000
385.74	61.2500
386.10	61.9500
386.46	60.5500
386.82	60.8000
387.18	59.9500
387.54	59.9000
387.90	59.4500
388.26	61.4000
388.62	62.3000
388.98	61.2000
389.34	61.4500
389.70	61.1500
390.06	60.9000
390.42	60.9000
390.78	60.5000
391.14	60.5500
391.50	62.1000
391.86	61.8500
392.22	60.8500
392.58	61.5000
392.94	61.9000
393.30	62.0000
393.66	60.4000
394.02	61.0500
394.38	60.1000
394.74	60.4000
395.10	61.2000
395.46	61.0500
395.82	60.9000
396.18	60.0000
396.54	60.9500
396.90	61.0000
397.26	60.1000
397.62	60.9000
397.98	61.9000
398.34	62.2000
398.70	60.5500
399.05	61.9500
399.41	61.1500
399.77	61.0000
400.13	60.4500
400.49	60.7500
400.85	61.2000
401.21	60.5500
401.57	62.4500
401.93	60.9000
402.29	61.1500
402.65	61.5000
403.00	61.7500
403.36	61.5000
403.72	61.1000
404.08	60.9500
404.44	61.5500
404.80	61.9000
405.16	61.6000
405.52	60.8500
405.87	61.8500
406.23	63.1000
406.59	62.2000
406.95	61.5500
407.31	61.0000
407.67	59.9500
408.03	61.3000
408.38	62.5000
408.74	61.7000
409.10	62.3500
409.46	61.4000
409.82	62.6500
410.17	61.1000
410.53	60.1000
410.89	60.4500
411.25	60.6500
411.61	60.6500
411.97	62.2500
412.32	61.1500
412.68	61.8500
413.04	60.6500
413.40	61.6500
413.75	61.9000
414.11	61.1500
414.47	60.5500
414.83	61.0000
415.19	61.7500
415.54	61.6500
415.90	61.3000
416.26	62.1000
416.62	61.0500
416.97	60.5500
417.33	60.8500
417.69	61.2000
418.05	61.6500
418.40	60.5500
418.76	60.7000
419.12	61.7000
419.48	61.1500
419.83	61.0500
420.19	60.4500
420.55	61.9000
420.90	60.9500
421.26	60.9000
421.62	62.6000
421.98	61.2500
422.33	61.5000
422.69	60.4500
423.05	60.4500
423.40	60.2000
423.76	60.6000
424.12	61.6500
424.47	61.5000
424.83	63.3500
425.19	61.7500
425.54	62.4000
425.90	62.8000
426.26	62.1000
426.61	60.9500
426.97	61.3500
427.33	60.8000
427.68	61.8500
428.04	59.8000
428.40	61.3500
428.75	62.0000
429.11	60.6500
429.47	61.4500
429.82	62.6000
430.18	60.4000
430.53	60.3500
430.89	61.0500
431.25	62.2000
431.60	61.8000
431.96	61.8500
432.31	62.1500
432.67	60.9500
433.03	61.1500
433.38	60.8000
433.74	60.7500
434.09	61.8000
434.45	61.5500
434.81	60.6500
435.16	61.1500
435.52	62.0500
435.87	62.0000
436.23	61.1500
436.58	61.6000
436.94	61.3000
437.30	60.8000
437.65	60.6000
438.01	61.9000
438.36	61.2500
438.72	62.0500
439.07	61.5500
439.43	60.7500
439.78	61.4500
440.14	60.3500
440.49	61.3500
440.85	61.0000
441.20	62.0500
441.56	61.6000
441.91	61.5000
442.27	61.3500
442.62	61.5500
442.98	60.9000
443.33	61.2500
443.69	60.9500
444.04	85.9500
444.40	62.9500
444.75	63.1000
445.11	62.1500
445.46	61.4500
445.82	61.4000
446.17	60.9500
446.53	60.5500
446.88	61.7000
447.23	61.1500
447.59	60.9000
447.94	61.4500
448.30	62.1000
448.65	62.0500
449.01	61.2500
449.36	61.1000
449.72	62.0000
450.07	61.5500
450.42	61.2500
450.78	61.7500
451.13	60.9000
451.49	62.1500
451.84	62.1500
452.19	62.8000
452.55	61.6000
452.90	62.4000
453.26	61.3000
453.61	60.9000
453.96	60.9000
454.32	62.9500
454.67	62.3500
455.02	61.8500
455.38	61.8500
455.73	61.0500
456.09	61.0000
456.44	61.1000
456.79	59.7500
457.15	60.4500
457.50	59.4500
457.85	62.3000
458.21	61.6500
458.56	61.8500
458.91	62.5000
459.27	61.8500
459.62	61.6500
459.97	60.3500
460.32	60.1000
460.68	62.5500
461.03	61.1500
461.38	61.1500
461.74	61.4500
462.09	61.6500
462.44	60.8000
462.80	60.7500
463.15	61.5500
463.50	60.2000
463.85	61.7000
464.21	62.0000
464.56	62.3000
464.91	60.9500
465.26	60.9500
465.62	60.8500
465.97	61.3000
466.32	62.1500
466.67	60.4000
467.03	61.1000
467.38	61.8000
467.73	59.9500
468.08	62.1500
468.44	64.0000
468.79	63.0000
469.14	60.3500
469.49	61.2000
469.85	60.9000
470.20	61.2000
470.55	60.9000
470.90	61.1500
471.25	61.9500
471.61	61.1000
471.96	62.2000
472.31	61.1000
472.66	61.7000
473.01	61.7500
473.36	60.0000
473.72	59.5000
474.07	61.3000
474.42	61.4000
474.77	61.2000
475.12	61.4500
475.47	62.3000
475.83	61.7000
476.18	60.4000
476.53	61.8000
476.88	59.9000
477.23	61.5500
477.58	62.5000
477.93	62.0000
478.28	61.6500
478.64	62.0500
478.99	61.0000
479.34	60.9000
479.69	62.7500
480.04	60.9000
480.39	61.9000
480.74	61.2500
481.09	61.4500
481.44	61.8500
481.79	61.7000
482.15	62.8000
482.50	61.8000
482.85	60.9500
483.20	60.5000
483.55	60.6000
483.90	61.4000
484.25	62.1500
484.60	61.8500
484.95	61.7500
485.30	62.1000
485.65	60.3000
486.00	59.8500
486.35	60.8000
486.70	61.1500
487.05	61.7000
487.40	61.0000
487.75	62.7000
488.10	60.5500
488.45	61.0500
488.80	61.9000
489.15	60.5500
489.50	60.7500
489.85	61.4500
490.20	62.0000
490.55	60.9500
490.90	61.6500
491.25	60.6000
491.60	60.9000
491.95	61.7000
492.30	61.2500
492.65	61.3000
493.00	62.1000
493.35	60.0000
493.70	61.9000
494.05	61.6000
494.40	61.0500
494.75	61.3000
495.10	61.3500
495.45	61.3000
495.80	61.2000
496.15	60.9500
496.50	60.9500
496.84	62.2000
497.19	62.3500
497.54	62.8500
497.89	61.0500
498.24	61.1000
498.59	61.2000
498.94	61.7000
499.29	61.1500
499.64	60.5000
499.99	61.5000
500.33	60.9000
500.68	62.4500
501.03	62.6500
501.38	61.2500
501.73	61.2500
502.08	60.7000
502.43	60.9000
502.77	60.8500
503.12	61.7000
503.47	61.3500
503.82	61.3500
504.17	61.6500
504.52	62.6000
504.86	62.3500
505.21	61.0000
505.56	64.3000
505.91	61.8000
506.26	60.1000
506.61	61.6500
506.95	61.7500
507.30	61.7000
507.65	62.3500
508.00	61.1500
508.35	60.8000
508.69	61.1000
509.04	60.7000
509.39	61.8500
509.74	60.9500
510.08	61.6500
510.43	61.1000
510.78	61.2000
511.13	60.5000
511.47	61.2500
511.82	61.4500
512.17	60.4000
512.52	61.1500
512.86	62.0500
513.21	61.0000
513.56	61.7500
513.91	62.6500
514.25	62.4500
514.60	62.8500
514.95	61.9000
515.30	61.6500
515.64	60.9000
515.99	61.3500
516.34	61.1500
516.68	61.2000
517.03	63.0000
517.38	62.4000
517.72	62.5000
518.07	61.3000
518.42	60.5000
518.76	61.2500
519.11	62.3500
519.46	62.3000
519.80	61.5000
520.15	61.7500
520.50	61.9500
520.84	62.2000
521.19	62.3000
521.54	61.5000
521.88	61.3000
522.23	62.4000
522.58	62.5000
522.92	62.6000
523.27	61.7000
523.61	61.6500
523.96	61.3000
524.31	62.9000
524.65	61.6000
525.00	61.2000
525.34	62.2500
525.69	62.5500
526.04	63.8500
526.38	62.8000
526.73	63.1000
527.07	62.4500
527.42	62.4500
527.76	61.7000
528.11	62.3500
528.46	63.2000
528.80	62.9000
529.15	63.0000
529.49	63.5000
529.84	62.8500
530.18	63.3000
530.53	63.7000
530.87	62.8000
531.22	62.9000
531.56	62.9500
531.91	63.7000
532.25	64.1500
532.60	62.8000
532.94	63.4500
533.29	64.4000
533.63	63.8500
533.98	64.2000
534.32	63.1000
534.67	63.4000
535.01	63.8500
535.36	63.9500
535.70	64.7500
536.05	65.9500
536.39	64.5000
536.74	65.4500
537.08	65.8000
537.43	64.4500
537.77	65.2500
538.12	66.5500
538.46	65.7500
538.80	66.2500
539.15	68.5500
539.49	64.3000
539.84	66.3500
540.18	66.6500
540.53	65.7000
540.87	65.6500
541.21	66.7000
541.56	65.4000
541.90	67.4000
542.25	67.2000
542.59	67.3500
542.93	68.2500
543.28	69.2000
543.62	67.8500
543.97	69.1000
544.31	68.5000
544.65	68.7000
545.00	70.8000
545.34	69.8500
545.68	70.0500
546.03	70.5500
546.37	70.8500
546.71	69.1000
547.06	69.2000
547.40	69.2500
547.74	71.3000
548.09	72.0500
548.43	72.5500
548.77	70.7000
549.12	71.4000
549.46	73.5000
549.80	73.6500
550.15	73.1500
550.49	73.0000
550.83	74.0500
551.17	74.0500
551.52	75.4000
551.86	74.6500
552.20	74.8500
552.55	76.6500
552.89	76.3500
553.23	75.8000
553.57	76.7000
553.92	77.3000
554.26	77.6500
554.60	78.2500
554.94	78.9000
555.29	80.2000
555.63	81.1500
555.97	79.6000
556.31	80.3500
556.66	79.3500
557.00	79.6500
557.34	80.5500
557.68	81.1500
558.02	81.8500
558.37	82.3000
558.71	85.2500
559.05	84.5000
559.39	85.2500
559.73	87.2000
560.08	84.1500
560.42	87.3000
560.76	88.0000
561.10	88.1500
561.44	87.5500
561.78	89.6000
562.13	89.4500
562.47	88.6500
562.81	91.1000
563.15	90.5500
563.49	90.9000
563.83	92.2500
564.17	93.4000
564.52	93.4000
564.86	94.4000
565.20	94.9000
565.54	96.6500
565.88	96.5000
566.22	97.5500
566.56	98.7000
566.90	99.7500
567.24	102.9000
567.59	103.6500
567.93	105.1000
568.27	107.7500
568.61	110.4000
568.95	109.6500
569.29	110.3500
569.63	111.4500
569.97	115.1500
570.31	118.7000
570.65	120.7000
570.99	121.1000
571.33	120.3000
571.67	120.9000
572.01	123.5500
572.35	126.7500
572.69	129.0500
573.03	130.9500
573.37	133.2500
573.71	135.4000
574.05	135.5000
574.39	136.4000
574.73	134.7500
575.07	135.3500
575.41	137.5000
575.75	139.3500
576.09	144.3000
576.43	151.0000
576.77	156.8500
577.11	161.3500
577.45	155.5000
577.79	151.8500
578.13	153.6000
578.47	151.9000
578.81	154.0500
579.15	155.1000
579.49	157.6000
579.83	166.9000
580.17	177.1000
580.51	185.6500
580.85	190.6000
581.19	182.0000
581.53	178.3000
581.87	169.2000
582.20	164.8000
582.54	161.5000
582.88	162.6000
583.22	166.1000
583.56	174.1500
583.90	183.6000
584.24	189.0000
584.58	190.2000
584.92	187.2000
585.25	183.2500
585.59	181.7500
585.93	185.5000
586.27	193.5500
586.61	190.9500
586.95	192.5500
587.29	191.2000
587.62	191.1500
587.96	187.1000
588.30	187.3500
588.64	184.5000
588.98	187.6500
589.31	188.4500
589.65	187.8500
589.99	185.0500
590.33	187.8500
590.67	188.6500
591.01	189.9000
591.34	203.4000
591.68	212.7500
592.02	224.3000
592.36	224.1000
592.69	220.4500
593.03	216.7500
593.37	215.6000
593.71	218.2000
594.04	221.4000
594.38	225.4500
594.72	222.1500
595.06	218.8000
595.39	218.5500
595.73	219.4500
596.07	223.5500
596.41	227.1500
596.74	255.5000
597.08	231.5500
597.42	235.6000
597.76	243.7500
