OOIBase32 Version 1.0.0.8 Data File
++++++++++++++++++++++++++++++++++++
Date: Wednesday, January 23, 1980, 07:19:19
User: Valued Ocean Optics Customer
Spectrometer Serial Number: Unknown
Spectrometer Channel: Master
Integration Time (msec): 5
Spectra Averaged: 20
Boxcar Smoothing: 0
Correct for Electrical Dark: Disabled
Time Normalized: Disabled
Dual-beam Reference: Disabled
Reference Channel: Master
>>>>>Begin Spectral Data<<<<<
179.00	0.0000
179.38	0.0000
179.75	0.0000
180.13	-0.0000
180.51	0.0000
180.88	0.0000
181.26	-0.0000
181.64	0.0000
182.02	0.0000
182.39	0.0000
182.77	0.0000
183.15	0.0000
183.52	-0.0000
183.90	0.0000
184.28	0.0000
184.65	0.0000
185.03	0.0000
185.41	-0.0000
185.78	0.0000
186.16	0.0000
186.53	0.0000
186.91	0.0000
187.29	-0.0000
187.66	0.0000
188.04	0.0000
188.42	0.0000
188.79	0.0000
189.17	0.0000
189.55	0.0000
189.92	0.0000
190.30	0.0000
190.67	0.0000
191.05	0.0000
191.43	0.0000
191.80	0.0000
192.18	0.0000
192.56	0.0000
192.93	0.0000
193.31	0.0000
193.68	0.0000
194.06	0.0000
194.44	0.0000
194.81	0.0000
195.19	0.0000
195.56	0.0000
195.94	0.0000
196.32	0.0000
196.69	0.0000
197.07	0.0000
197.44	0.0000
197.82	0.0000
198.19	0.0000
198.57	0.0000
198.95	0.0000
199.32	0.0000
199.70	0.0000
200.07	0.0000
200.45	0.0000
200.82	0.0000
201.20	0.0000
201.57	0.0000
201.95	0.0000
202.33	0.0000
202.70	0.0000
203.08	0.0000
203.45	0.0000
203.83	0.0000
204.20	0.0000
204.58	0.0000
204.95	0.0000
205.33	0.0000
205.70	0.0000
206.08	0.0000
206.45	0.0000
206.83	0.0000
207.20	0.0000
207.58	0.0000
207.95	0.0000
208.33	0.0000
208.70	0.0000
209.08	0.0000
209.45	0.0000
209.83	0.0000
210.20	0.0000
210.58	0.0000
210.95	0.0000
211.33	0.0000
211.70	0.0000
212.08	0.0000
212.45	0.0000
212.83	0.0000
213.20	0.0000
213.58	0.0000
213.95	0.0000
214.33	0.0000
214.70	0.0000
215.07	0.0000
215.45	0.0000
215.82	0.0000
216.20	0.0000
216.57	0.0000
216.95	0.0000
217.32	0.0000
217.70	0.0000
218.07	0.0000
218.44	0.0000
218.82	0.0000
219.19	0.0000
219.57	0.0000
219.94	0.0000
220.32	0.0000
220.69	0.0000
221.06	0.0000
221.44	0.0000
221.81	0.0000
222.19	0.0000
222.56	0.0000
222.93	0.0000
223.31	0.0000
223.68	0.0000
224.06	0.0000
224.43	0.0000
224.80	0.0000
225.18	0.0000
225.55	0.0000
225.92	0.0000
226.30	0.0000
226.67	0.0000
227.05	0.0000
227.42	0.0000
227.79	0.0000
228.17	0.0000
228.54	0.0000
228.91	0.0000
